#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_versone_adj;Versonean;;versoner;;;;;;;;;;;x
d_vyrantium;Vyrantium;Vyrantium;Vyrantium;;Vyrantium;;;;;;;;;x
d_vyrantium_adj;Vyrantiumian;;vyrantiumer;;;;;;;;;;;x
d_watcher_islands;Watcher islands;Watcher islands;Watcher islands;;Watcher islands;;;;;;;;;x
d_watcher_islands_adj;Watcher islandsian;;Watcher islandser;;;;;;;;;;;x
d_weisshaupt;Weisshaupt;Weisshaupt;Weisshaupt;;Weisshaupt;;;;;;;;;x
d_weisshaupt_adj;Weisshauptian;;weisshaupter;;;;;;;;;;;x
d_west_hill;West hill;West hill;West hill;;West hill;;;;;;;;;x
d_west_hill_adj;West hillian;;West hiller;;;;;;;;;;;x
d_west_hills;West Hills;West Hills;West Hills;;West Hills;;;;;;;;;x
d_west_hills_adj;West Hillsian;;West Hillser;;;;;;;;;;;x
d_western_arbor;Western Arbor;Western Arbor;Western Arbor;;Western Arbor;;;;;;;;;x
d_western_arbor_adj;Western Arborian;;Western Arborer;;;;;;;;;;;x
d_western_arlathan;Western Arlathan;Western Arlathan;Western Arlathan;;Western Arlathan;;;;;;;;;x
d_western_arlathan_adj;Western Arlathanian;;Western Arlathaner;;;;;;;;;;;x
d_western_donnarks;Western Donnarks;Western Donnarks;Western Donnarks;;Western Donnarks;;;;;;;;;x
d_western_donnarks_adj;Western Donnarksian;;Western Donnarkser;;;;;;;;;;;x
d_western_silent_plains;Western Silent Plains;Western Silent Plains;Western Silent Plains;;Western Silent Plains;;;;;;;;;x
d_western_silent_plains_adj;Western Silent Plainsian;;Western Silent Plainser;;;;;;;;;;;x
d_wildervale;wildervale;wildervale;wildervale;;wildervale;;;;;;;;;x
d_wildervale_adj;wildervalean;;wildervaler;;;;;;;;;;;x
d_winter_keep;Winter keep;Winter keep;Winter keep;;Winter keep;;;;;;;;;x
d_winter_keep_adj;Winter keepian;;Winter keeper;;;;;;;;;;;x
d_wycome;Wycome;Wycome;Wycome;;Wycome;;;;;;;;;x
d_wycome_adj;Wycomean;;wycomer;;;;;;;;;;;x
d_wyvern_keep;Wyvern keep;Wyvern keep;Wyvern keep;;Wyvern keep;;;;;;;;;x
d_wyvern_keep_adj;Wyvern keepian;;Wyvern keeper;;;;;;;;;;;x
